"Translation Info:
#---------------------------
37,2,30,"Lɑ fo Soɑbã sẽn wɑ n yeel Mɑlεk-rãmbã: ""ad Mɑm nɑ n ningɑ tẽngã zugu, lεdsdɑ"". B yeelame : ""F nɑ n ningɑ ɑ zugu, neb sẽn nɑ n sãɑmd ɑ zugu, lɑ b wɩdemd zɩɩm? Tɩ tõnd yaool n yɩlgda Fo yʋʋrã ne pẽgr lɑ d zɩsgd Fo?"" A yeel-b lame : ""ɑd Mɑm mii yãmb sẽn pɑ mi"".",""
38,2,31,"Lɑ A karma ɑ Adɑm bũmbã fãa yʋyã, rẽ poorẽ t'A wilg-b mɑlεk-rãmbã n yeele: "" kõ-y Mɑɑm kɩbɑr ne bãmbã yʋyã tɩ yãmb sã n yɑɑ sɩd-rãmbɑ.",""
39,2,32,"Tɩ b yeele:"" yɩlgr be ne Foom Wẽnde, bãngr pɑ be ne tõnd sã n pɑ Fo sẽn wĩnig tõnd ye, ɑd Foom lɑ a Mita, foo la a Bʋʋdmita"".",""
40,2,33,"T'A yeele: ""Adma! wĩnig bãmbã b yʋyã,"". Lɑ ɑ sẽn wĩnig-b b yʋyã n sa, A yeelɑme: "" M rɑ pɑ yeel yãmb tɩ Mɑm mii sɑɑsã lɑ tẽngã yel-soondɩ, lɑ M le mi yãmb sẽn vẽnegdã lɑ yãmb sẽn dɑ solgdã?",""
41,2,34,"La wakat ning Tõnd sẽn wɑ n yeel Mɑlεk-rãmbã : ""mɑɑn-y ɑ Adɑm Suguudu"". B fãa tiuulame, sã n pɑ ɑ Ibliis n tõdge, n mɑɑn wɑoog-n-mengɑ n yɩ kɩfre.",""
42,2,35,"Tõnd le yeelame : "" Ya fo a Adma, zĩndi, foom ne f pɑgã Arzãnã pʋgẽ, lɑ y rɩ ɑ pʋgẽ ne mɑɑn-m-yɑm yãmb sẽn dɑt fãɑ, lɑ y rɑ pẽneg tɩ-kãngã tɩ y yɩtɑ wẽg-m-mens rãmbɑ.",""
43,2,36,"T'ɑ sʋtãan kɩt tɩ b yiibã sɑlg tɩɩgẽ wã, tɩ b yiis b yiibã fãa b sẽn dɑ beẽ wã, tɩ Tõnd yeel-bɑ: sig-y tẽngã tɩ yãmb ne tɑɑb yɑɑ beem. Lɑ yãmb tɑrɑ tẽngã zugu, vʋɩɩm zĩigɑ, lɑ yãmb sẽn na n tall n vɩɩm n gũ wɑkɑte.",""
44,2,37,"T'ɑ Adɑm paam goam sẽn yi ɑ Soɑbã nengẽ, t'A reeg ɑ tuubgã. Ad Soabã yɑɑ a Tuubgrεεgdɑ, n yɑ a Yolsdɑ.",""
45,2,38,"Tɩ Tõnd yeele: ""sig-y y fãa gilli. La kãndgr sã a n wɑ yãmb nengẽ sẽn yit Mɑm nengẽ, bãng-y tɩ sẽn tũ-b Mɑm Kãndgrã, yaεεs kɑ ne-ba, b kõn sãɑm b sũur me"".",""
46,2,39,"Lɑ sẽn kɩfl-b lɑ b yɑgs Tõnd aɑyɑ-rãmba, bãmb rãmbã lɑ bugum koɑmbɑ, n duumd be.",""
47,2,40,"Yaa yãmb ɭsrɑyɩɩl koɑmba! Tẽeg-y Mɑm Neemɑ ning M sẽn mɑɑn yãmb zugã lɑ y pids Mɑm alkɑoolã tɩ M nɑ pids y alkɑoole. lɑ Maam n sɛgd ne yãmb na yɑeese.",""
48,2,41,"Lɑ kõ-y sɩd ne Mɑm sẽn sik tɩ sɩdgd sẽn be ne yãmbã. La rɑ yɩ-y neb nins sẽn na n deng n kɩfl ne-ɑ ye. La rɑ koos-y Mɑm Aɑyɑ-rãmbã ne ligd bilf ye. Lɑ Maam bal la y sɛgd n zoe.",""
49,2,42,"Lɑ ra gẽdg-y sɩd ne zɑɑlem ye. Ra solg-y sɩd me tɩ y sã n mi-a ye.",""
50,2,43,"Yãnes-y pʋʋsg me lɑ y kõ zɑka, lɑ y zõond n lɑgem zõondba.",""
51,2,44,"Yãmb na n sɑgendɑ nebã ne mɑnegr lɑ y yĩmd y mense, tɩ yãmb yɑool n kɑremdɑ Gɑfã, yãmb pɑ tɑgsd la?",""
52,2,45,"Lɑ kos-y sõngre, sugr maaneg lɑ pʋʋsg pʋgẽ, lɑ ɑd rẽ yɑɑ toogo, sã n pɑ ne wẽn-zoɛtbã.",""
53,2,46,"B rãmb nins sẽn tẽed tɩ bãmb nɑ n yekɑ b Soɑbã lɑ bãmb yɑɑ lεbdbɑ A nengẽ.",""
54,2,47,"Yaa ɭsrɑyɩɩl koɑmbɑ ! Tẽeg-y Mɑm neema wã M sẽn mɑɑn yãmb zugã, lɑ Mɑm yɩɩs yãmb bõn-nɑɑndsã zugu.",""
55,2,48,"Lɑ y zoe rɑɑr ningɑ yõor sẽn pɑ sekd ɑ yõ-tɑɑg bɑɑ fʋɩ, lɑ b pɑ sɑkd ɑ nengẽ sugsgu, la b pɑ reegd ɑ nengẽ yɑoobo. La bãmb pɑ yɩ b sẽn nɑ n sõng-b rãmbɑ.",""
56,2,49,"Lɑ y tẽeg wɑkɑt ning Tõnd sẽn tɩlg yãmb n yi ɑ Fɩrɑon zɑkã rãmbɑ, b rɑ sɩbgdɑ yãmbɑ sɩbg-wẽngɑ, n koot yãmb kom-ribli wã lɑ b bɑsd yãmb kom-pugli wã, lɑ woto yɑɑ zɑrb-n-gesg sẽn ya bedr n yi yãmb Soɑbã nengẽ.",""
57,2,50,"Lɑ tẽeg-y Tõnd sẽn wɑ n pãrg mogrã y yĩngɑ, n tɩlg yãmb lɑ D bõr ɑ Fɩrɑon zɑkã rãmb tɩ yãmb getẽ.",""
58,2,51,"La y tẽeg wɑkɑt ning Tõnd sẽn pʋlem ɑ Muusɑ yʋnd pis-nɑɑse, rẽ poorẽ tɩ yãmb rɩk lullã n tũud ɑ kudgẽ, tɩ yãmb yɑɑ wẽg-m-mens rãmbɑ.",""
59,2,52,"Rẽ poorẽ tɩ Tõnd yɑɑf yãmba, sãn-sãnde y nɑ pʋʋs bɑrkɑ.",""
60,2,53,"Lɑ Tõnd sẽn wɑ n kõ ɑ Muusɑ Gɑfã lɑ Wεlgdã, tɩ sãnd-sãnde yãmb nɑ kãndge.",""
61,2,54,"La tẽeg wɑkɑt ning ɑ Muusɑ sẽn yeel ɑ nebã: ""Yɑɑ mam neba! Ad yãmb wẽgɑ y mense, ne yãmb sẽn tũ lullã, bɩ y tuub n tʋg y Yẽbgdã nengẽ n kʋ y mensã, rẽndɑ lɑ sõmã ne yãmb y yẽbgdã nengẽ t'A reeg yãmb tuubgã, ɑd Yẽ lɑ a Tuubgrεεgda n yɑ a Yoɑlsdɑ"".",""
62,2,55,"Lɑ yãmb sẽn wɑ n yeele : ""Muusɑ, tõnd kõn kõ sɩd ne-f lɑe-lae sã n pɑ d yãa Wẽnd vẽenegɑ"". Tɩ bugum nɑ n dɩk yãmb tɩ y getẽ.",""
63,2,56,"Rẽ poorẽ tɩ Tõnd yɑɑf yãmba, sãnd-sãnd y nɑ pʋʋs bɑrkɑ.",""
64,2,57,"Lɑ D luda yãmb zug ne sɑwɑto; lɑ D sik belem lɑ pʋtʋnlʋy,: ""rɩ-y yɩlgemd buud fãa Tõnd sẽn rɩlg yãmba"". Lɑ ad bãmb pɑ wẽng Tõnd ye, lɑ yɑɑ b mens bɑl lɑ b yɩ n wẽngd wakat fãa.",""
65,2,58,"Lɑ tẽeg-y wɑkɑt ning Tõnd sẽn yeele: "" kẽ-y tẽng-kãngã n dɩ ɑ pʋgẽ yãmb sẽn rɑtẽ ne mɑɑn-m-rɑɑbo, lɑ y kẽ rɑg-noorã tɩ y yɑɑ suguud mɑɑndbɑ, lɑ y yeele: "" lub d zũnuubã"", tɩ D nɑ yɑɑf y tʋʋm-tuutsã, lɑ D nɑ n pɑɑsɑ mɑnegdbã.",""
66,2,59,"Tɩ sẽn wẽng-bã tedg gomdã zẽng sẽn pɑ b sẽn yeel bãmbã, tɩ Tõnd sik sẽn wẽng-bã zugu, nɑng sẽn yi sɑɑsẽ b sẽn dɑ yit Dĩinã sɑbɑb yĩngɑ.",""
67,2,60,"Lɑ ɑ Muusɑ sẽn wɑ n kos yũnugrã, Tõnd yeelame: ""wẽ kugrã ne f rɑsaarã"". T'ɑ pus ko-nin piig lɑ ɑ yiibu. Sɩdɑ, ned fãa bãnga ɑ yũub zĩigɑ. Rɩ-y lɑ y yũ Wẽnd rɩtlã, lɑ y rɑ kẽn tẽngã zug n yɑɑ sãɑmdb ye.",""
68,2,61,"Lɑ yãmb sẽn wɑ n yeele: ""Muusɑ! Tõnd kõn mɑɑn sugr ne rɩɩb ɑ yembr ye, bɩ f kos f Soɑbã d yĩngɑ t'A yiis n kõ-do, tẽngã sẽn bundã, sẽn yɑɑ zẽ-biis lɑ ɑ mɑrmɑande (Kõnkõmbr), lɑ ɑ lɑy, lɑ ɑ adɑs (Lentilles), lɑ gɛbɑ. T'ɑ yeel-bɑ: ""yalla yãmb na n tedgdɑ sẽn yɑ sõma ne bũmb sẽn pɑoode? Sig-y tẽngã pʋgẽ tɩ yãmb sẽn kosã y nɑ pɑɑm be. Tɩ b lims-b ne yɑɑlg lɑ nimbãanegɑ, n wa bɑɑs ne gẽeg sẽn yi Wẽnd nengẽ, bɑla bãmb rɑ yɩɩme n kɩfl ne Wẽnd aayɑ-rãmbã(tɑgmas-rãmbã) lɑ b kʋʋd Nɑbiyɑɑm-rãmbã tɩ pɑ tũ ne sɩd ye, tɩ rẽ yɑɑ b sẽn kɩɩsã lɑ b rɑ yɩ n mɑɑnd n zʋʋgdẽ wã yĩnga.",""
69,2,62,"Ad sẽn kõ-b sɩdã, lɑ Yɑhʋʋd-rãmbã lɑ Nɑsɑɑr-rãmbã; lɑ Dĩin pogdbã, ned woo ned fãa sẽn kõ sɩd ne Wẽnd lɑ Lɑɑhr dɑɑrã lɑ a tʋm sẽn yɑɑ sõmã, rẽnd b tɑrɑ keoor b Soɑbã nengẽ, lɑ yεεsg kɑ ne bãmb ye, bãmb me kõn sãɑm b sũy ye.",""
70,2,63,"Lɑ y tẽeg Tõnd sẽn dɑ reeg yãmb Alkɑool lɑ D zẽk tãngã yãmb zugu n bugsd yãmbɑ, n yeel-yã: ""reeg-y Tõnd sẽn kõ yãmbã ne pãngɑ lɑ y tẽeg sẽn be be wã, sãnd-sãnde y nɑ pɑɑm wẽn-zoεεgɑ"".",""
71,2,64,"Tɩ yãmb gũd y kudg rẽ poorẽ, lɑ sã n pɑ Wẽnd Yɩɩdlmã sẽn be yãmb zugã lɑ A Yolsgã, yãmb rag n nɑ yɩ bõn-rãmbɑ.",""
72,2,65,"Lɑ yãmb bãngɑ pɑe sẽn mɑɑn-b tɩ zʋʋg sibrã rɑɑrã tɩ Tõnd yeel-bɑ: ""yɩ-y wãɑms ne faagre"".",""
73,2,66,"Tɩ Tõnd mɑɑn-ɑ t'ɑ yɑɑ tags-n-gεsg ne tẽms nins sẽn kεg-bɑ la sẽn nɑ wɑtbã, lɑ wɑɑzu ne wẽn-zoɛtbã.",""
74,2,67,"La tẽeg-y ɑ Muusɑ sẽn wɑ n yeel ɑ nebã: ""ɑd Wẽnd sɑgendɑ yãmb tɩ y kodg nɑɑfo"". Lɑ b yeel yã: ""fo yɑɑndɑ tõnd la?"" T'ɑ yeele: ""m kot gũudum ne Wẽnde, n dɑ yɩ zɩtbã pʋgẽ yembr ye"".",""
75,2,68,"Lɑ b yeel yã: "" kos f Soɑbã d yĩng t'A vẽneg ɑ sẽn yɑ to-to"". T'ɑ yeele: ""ɑd A yeelɑme tɩ yɑɑ nɑɑfo, ɑ pɑ kʋdre, ɑ yʋʋm leb n pɑ pɑoode, ɑ yɑɑ tẽng-n-sʋgre, bɩ y mɑɑn b sẽn sɑgl-y wã"".",""
76,2,69,"Lɑ b yeel yã: ""kos f soɑbã t'A vẽneg ɑ kõbgã n kõ tõndo"". T'a yeele: ""ɑd A yeelɑm t'ɑ yɑɑ nɑg-rõod sẽn yɑ hão, n noom gεtbɑ"".",""
77,2,70,"Lɑ b yeel yã: ""kos f Soɑbã t'A vẽneg ɑ sẽn yɑ to-to ɑd niisã gẽdgame lɑ ɑd tõndo - Wẽnd sã n sɑke - d nɑ kãndge.",""
78,2,71,"T'a yeele: "" t'A yeelɑme t'a yɑɑ nɑɑfo, ɑ pɑ nɑg-nomdg sẽn koode, ɑ leb n pɑ yũnugd koodo, yaa naaf sẽn tɩlg n yi zɑng fãa, tẽgs-tẽgs kɑ be ɑ yĩngã zug ye"". Lɑ b yeel yã: ""marsã lɑ f wa ne sɩdã"". Tɩ b kodg-ɑ lɑ b rɑ pɑ nɑ n mɑɑnẽ ye.",""
79,2,72,"Lɑ y tẽeg yãmb sẽn dɑ kʋ yõore, tɩ yãmb maan tɑk-n-tɑɑr a yellã zugu, lɑ ad Wẽnd nɑ n pukɑ yãmb sẽn da yɩ n solgdẽ wã.",""
80,2,73,"Tɩ Tõnd yeele: ""yãk-y naafã pedg n wẽ-a"", yɑɑ woto bɑl lɑ Wẽnd vʋʋgd kũ-rãmbɑ, lɑ A wĩnigd yãmb A aɑya wã, sãnd-sãnd yãmb nɑ tɑll yɑm.",""
81,2,74,"Tɩ yãmb sũyã kʋɩɩ rẽ poorẽ n lebg wɑ kugɑ bɩ b keelem yɩɩd rẽ, bɑla be kugẽ wã ko-sood sẽn pusd n yit ɑ pʋgẽ, lɑ be ɑ pʋgẽ sẽn weet tɩ koom yit ɑ pʋgẽ, lɑ be ɑ pʋgẽ sẽn yit yĩngr n lʋɩtẽ, wẽn-zoεεsg keelem yĩnga, lɑ ad Wẽnd pɑ yɑm yɑɑl-yɑɑl soɑb ne yãmb sẽn tʋmdã ye",""
82,2,75,"Yalla yãmb tẽedɑm tɩ b nɑ kõ sɩd ne yãmb tɩ sɩd lɑ hɑkɩɩkɑ zãma n dɑ be b pʋgẽ wã n kelgd Wẽnd goɑmã, rẽ poorẽ tɩ b teem-a b sẽn fɑhem ɑ võorã kudgẽ tɩ bãmb yɑool n miẽ!",""
83,2,76,"Lɑ b sã n sεg sɩd-kõtbã lɑ b sẽn yete: ""tõnd kõo sɩdɑ"". Lɑ b sã n tɩ lɑk ne tɑɑb lɑ b sẽn yete: ""yãmb yẽsd-b lɑme ne bũmb ning Wẽnd sẽn pɑk n kõ-yã tɩ b nɑ n pɑɑm n gom n lʋb yãmb y Soɑbã nengẽ, yãmb pɑ tɑr yɑm lɑ?""",""
84,2,77,"Yalla bãmb pɑ mi tɩ Wẽnd n mi bãmb sẽn solgdã lɑ b sẽn vẽnegdã la?",""
85,2,78,"Lɑ be b pʋgẽ sẽn yɑ zu-sɑblɑ, sẽn pɑ mi Gɑfã rẽndɑ tẽ-yɑɑlse, lɑ bãmb pɑ yɩ ralla sãmbdba.",""
86,2,79,"Rẽnd wɩɩbd be ne sẽn gʋlsd-b Gɑfã ne b nus n yɑool n yetẽ: "" yãoã yii Wẽnd nengẽ"". Sẽn nɑ pɑɑm n koos-ɑ ne ligd bilfu, ɑd wɩɩbd be ne-bɑ, b nusã sẽn gʋlsã, lɑ wɩɩbd be ne-bɑ b sẽn pɑɑmd ɑ pʋgẽ wã",""
87,2,80,"Lɑ b leb n yeelame: ""Bugum kõn tol n sɩɩs tõndo, rẽndɑ rɑsem-rãmb sɑɑre"". Yeel-bɑ: "" Yalla yãmb rɩkɑ Alkɑool Wẽnd nengẽ, rẽnd Wẽnd pɑ viigd ɑ Alkɑool la, bɩ yãmb yetɑ Wẽnd zug y sẽn pɑ mi?""",""
88,2,81,"Yɑɑ sɩdɑ, sẽn tʋm-a zũnuub t'ɑ tʋʋm-tuuti wã gũbg-ɑ, bãmb-rãmb lɑ bugum koɑmbɑ, tɩ b yɑɑ duumdb ɑ pʋgẽ.",""
89,2,82,"Lɑ sẽn kõ-b sɩdã lɑ b tʋm sõmã wã, bãmb lɑ Arzãn koɑmbɑ tɩ bãmb yɑɑ duumdb ɑ pʋgẽ.",""
90,2,83,"Tẽeg Tõnd sẽn rɑ reeg ɭsrɑɑɩl koɑmb Alkɑoole : ""tɩ y rɑ tũ tɩ sã n pɑ Wẽnde, lɑ y mɑneg y roɑgb a yiibã, lɑ rog-pẽtse, lɑ kɩɩbse, lɑ nimbãɑn-nebã, lɑ y yeel nebã sẽn be neere, lɑ y yãnes Pʋʋsgo lɑ y kõ Zɑka, rẽ poorẽ tɩ yãmb rɑeege sã n pɑ y bilf bɑlɑ, tɩ yãmb yɑɑ bɑlldbɑ.",""
91,2,84,"Lɑ Tõnd sẽn dɑ reeg yãmb Alkɑoole: "" rɑ wɩdem-y zɩɩm ye, lɑ y rɑ yiis y mensã y zɑgsẽ ye,"". Tɩ yãmb reeg y zugẽ n mɑɑn kɑseto.",""
92,2,85,"Tɩ yãmb lebge, yãmb bɑlɑ, n kʋʋd taaba, lɑ y yiisd sul yãmb pʋgẽ b zɑgsẽ la y sõngdẽ tɩ b kʋʋd-bɑ. B sã n yõg-b tɩ b wɑ yãmb nengẽ lɑ yãmb sẽn yɑood n reegd-bɑ tɩ b yiisgã meng rɑg n yɑɑ Hɑrɑɑm ne yãmbɑ. Yãmb nɑ n kõtɑ sɩd ne Gɑfã gom-sãndɑ lɑ y kɩfend ne sãndɑ? Lɑ sẽn mɑɑnd-ɑ rẽ yãmb pʋgẽ rolb nɑ n yɩɩ wãn-wãn tɩ sã n pɑ yãnd ningr Dũni vɩɩmẽ, tɩ Alkɩyɑoom rɑɑre, bɩ b lεbs-b nɑng kεgengã pʋgẽ, lɑ Wẽnd pɑ yɑm yɑɑl-yɑɑl soɑb ne yãmb sẽn tʋmdã ye.",""
93,2,86,"Bãmb rãmb lɑ sẽn rɑ Dũni vɩɩmã ne Lɑɑhrã, b pɑ nɑ n boog nɑngã bãmb zugu, b kõn sõng-bɑ.",""
94,2,87,"Lɑ sɩd lɑ hɑkɩɩkɑ, Tõnd kõo ɑ Muusɑ Gɑfã lɑ D pʋglg yẽ poorẽ Tẽn-tʋʋmbã, lɑ D kõ ɑ ɭɩsɑ ɑ Mɑryɑm biigã vẽenese lɑ D rɑool-ɑ ne Yõ-yɩlengã. Tẽn-tʋʋm sẽn wɑ yãmb nengẽ fãa ne sẽn pɑ tɑ yãmb yɑm, y wɑoogdɑ y mensã. Be sãnda y sẽn yɑgse, sãnda me y kʋʋdɑ me.",""
95,2,88,"Lɑ b yeel yã: ""tõnd sũyã ludɑme, ɑyae! Yɑɑ Wẽnd n kãab-b b kɩflgã yĩngɑ, tɩ pɑood b pʋgẽ sẽn kɩt sɩdɑ.",""
