"Translation Info:
#---------------------------
3,1,3,"ಪರಮ ದಯಾಮಯ, ಕರುಣಾನಿಧಿ,[1]","[1] ರಹ್ಮಾನ್ (ಪರಮ ದಯಾಮಯ) ಎಂದರೆ ವಿಶಾಲವಾದ ಕರುಣೆಯನ್ನು ಹೊಂದಿರುವವನು. ಎಲ್ಲರಿಗೂ ಕರುಣೆ ತೋರುವವನು. ರಹೀಮ್ (ಕರುಣಾನಿಧಿ) ಎಂದರೆ ಸತ್ಯವಿಶ್ವಾಸಿಗಳಿಗೆ ಮಾತ್ರ ವಿಶೇಷವಾಗಿ ಕರುಣೆ ತೋರುವವನು."
4,1,4,"ಪ್ರತಿಫಲದ ದಿನದ ಒಡೆಯ.[1]","[1] ಯೌಮುದ್ದೀನ್ (ಪ್ರತಿಫಲದ ದಿನ) ಎಂದರೆ ಪುನರುತ್ಥಾನ ದಿನ. ಕರ್ಮಗಳ ವಿಚಾರಣೆ ನಡೆಸಿ ಅವುಗಳಿಗೆ ಪ್ರತಿಫಲ ನೀಡುವ ದಿನ. ಅಂದು ಎಲ್ಲಾ ವಸ್ತುಗಳ ನಿರುಪಾಧಿಕ ಒಡೆತನವು ಅಲ್ಲಾಹನ ಕೈಯಲ್ಲಿರುತ್ತದೆ."
5,1,5,"ನಾವು ನಿನ್ನನ್ನು ಮಾತ್ರ ಆರಾಧಿಸುತ್ತೇವೆ;[1] ಮತ್ತು ನಿನ್ನಿಂದ ಮಾತ್ರ ಸಹಾಯ ಬೇಡುತ್ತೇವೆ.[2]","[1] ಆರಾಧಿಸುವುದು ಎಂದರೆ ಒಬ್ಬರ ಸಂಪ್ರೀತಿಯನ್ನು ಪಡೆಯುವುದಕ್ಕಾಗಿ ಅವರ ಮುಂದೆ ಪರಮೋಚ್ಛ ವಿನಯವನ್ನು ಮತ್ತು ಸಂಪೂರ್ಣ ಶರಣಾಗತಿಯನ್ನು ವ್ಯಕ್ತಪಡಿಸುವುದು. ಅವರಿಗೆ ಸಂಪೂರ್ಣವಾಗಿ ಸಮರ್ಪಿಸಿಕೊಳ್ಳುವುದು. ಇದು ಅಲ್ಲಾಹನಿಗೆ ಮಾತ್ರ ಅರ್ಹವಾಗಿದ್ದು ಅವನನ್ನು ಮಾತ್ರ ಆರಾಧಿಸಬೇಕಾಗಿದೆ. ಅಲ್ಲಾಹು ಪ್ರೀತಿಸುವ ಮತ್ತು ಅವನ ಸಂಪ್ರೀತಿಗೆ ಕಾರಣವಾಗುವ ಎಲ್ಲಾ ಮಾತುಗಳು ಮತ್ತು ಬಾಹ್ಯ ಹಾಗೂ ಆಂತರಿಕ ಕ್ರಿಯೆಗಳು ಆರಾಧನೆಗಳಾಗಿವೆ.
[2] ಅಲ್ಲಾಹು ಅಲ್ಲದವರಿಗೆ ಆರಾಧನೆ ಮಾಡುವುದನ್ನು ನಿಷೇಧಿಸಲಾಗಿರುವಂತೆ ಅಲ್ಲಾಹು ಅಲ್ಲದವರಲ್ಲಿ ಅಭೌತಿಕ ಸಹಾಯ ಬೇಡುವುದನ್ನು ಕೂಡ ನಿಷೇಧಿಸಲಾಗಿದೆ."
6,1,6,"ನಮಗೆ ನೇರ ಮಾರ್ಗವನ್ನು ತೋರಿಸು.",""
7,1,7,"ನೀನು ಅನುಗ್ರಹಿಸಿದವರ ಮಾರ್ಗವನ್ನು. (ನಿನ್ನ) ಕೋಪಕ್ಕೆ ಪಾತ್ರರಾದವರ ಮಾರ್ಗವನ್ನಲ್ಲ; ದಾರಿತಪ್ಪಿದವರ ಮಾರ್ಗವನ್ನೂ ಅಲ್ಲ.[1]","[1] ಪ್ರವಾದಿಗಳು, ಸತ್ಯವಂತರು, ಹುತಾತ್ಮರು, ಮಹಾಪುರುಷರು ಮುಂತಾದ ನೀನು ಅನುಗ್ರಹಿಸಿದವರ ಮಾರ್ಗವನ್ನು ತೋರಿಸು. ನಿನ್ನ ಕೋಪಕ್ಕೆ ಪಾತ್ರರಾದವರ ಮಾರ್ಗವನ್ನು ತೋರಿಸಬೇಡ. ಅಲ್ಲಾಹನ ಕೋಪಕ್ಕೆ ಪಾತ್ರರಾದವರು ಎಂದರೆ ಯಹೂದಿಗಳಂತೆ ಸತ್ಯವನ್ನು ತಿಳಿದೂ ಸಹ ಅದನ್ನು ಅಂಗೀಕರಿಸದವರು. ಅದೇ ರೀತಿ, ದಾರಿ ತಪ್ಪಿದವರ ಮಾರ್ಗವನ್ನು ಕೂಡ ತೋರಿಸಬೇಡ. ದಾರಿ ತಪ್ಪಿದವರು ಎಂದರೆ ಕ್ರೈಸ್ತರಂತೆ ಸತ್ಯವನ್ನು ತಿಳಿಯುವ ಗೋಜಿಗೆ ಹೋಗದೆ ದಾರಿ ತಪ್ಪಿ ನಡೆದವರು."
8,2,1,"ಅಲಿಫ್-ಲಾಮ್-ಮೀಮ್.[1]","[1] ಇವುಗಳನ್ನು ‘ಹುರೂಫ್ ಮುಕತ್ತಆತ್’ (ಬಿಡಿ ಅಕ್ಷರಗಳು) ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ. ಇವುಗಳಿಗೆ ವಿಶೇಷವಾದ ಅರ್ಥವಿದೆಯೆಂದು ಹೇಳುವ ಯಾವುದೇ ವರದಿಗಳಿಲ್ಲ. ಇವುಗಳ ಉದ್ದೇಶವೇನೆಂದು ಸರ್ವಶಕ್ತನಾದ ಅಲ್ಲಾಹು ಮಾತ್ರ ಬಲ್ಲ."
9,2,2,"ಈ ಗ್ರಂಥದಲ್ಲಿ ಯಾವುದೇ ಸಂದೇಹವಿಲ್ಲ; ಇದು ದೇವಭಯವುಳ್ಳವರಿಗೆ ಸನ್ಮಾರ್ಗವನ್ನು ತೋರಿಸುತ್ತದೆ.",""
10,2,3,"ಅವರು (ದೇವಭಯವುಳ್ಳವರು) ಯಾರೆಂದರೆ, ಅದೃಶ್ಯ ವಿಷಯಗಳಲ್ಲಿ[1] ವಿಶ್ವಾಸವಿಡುವವರು, ನಮಾಝ್ ಸಂಸ್ಥಾಪಿಸುವವರು ಮತ್ತು ನಾವು ಅವರಿಗೆ ಒದಗಿಸಿದ (ಧನದಿಂದ) ಖರ್ಚು ಮಾಡುವವರು.","[1] ಅದೃಶ್ಯ ವಿಷಯಗಳು ಎಂದರೆ ಇಂದ್ರಿಯಗಳಿಗೆ ಗ್ರಹಿಸಲಾಗದ, ನಮ್ಮಿಂದ ಸಂಪೂರ್ಣ ಮರೆಯಾಗಿರುವ ಸಂಗತಿಗಳು. ಉದಾಹರಣೆಗೆ, ಪರಲೋಕ, ಸಮಾಧಿಯ ಶಿಕ್ಷೆ, ಸ್ವರ್ಗ, ನರಕ ಇತ್ಯಾದಿ."
11,2,4,"ನಿಮಗೆ ಅವತೀರ್ಣವಾದ ಗ್ರಂಥದಲ್ಲಿ ಮತ್ತು ನಿಮಗಿಂತ ಮೊದಲು ಅವತೀರ್ಣವಾದ ಗ್ರಂಥಗಳಲ್ಲಿ ಅವರು ವಿಶ್ವಾಸವಿಡುತ್ತಾರೆ. ಪರಲೋಕದಲ್ಲಿ ಅವರು ದೃಢವಾಗಿ ವಿಶ್ವಾಸವಿಡುತ್ತಾರೆ.",""
12,2,5,"ಅವರು ಅವರ ಪರಿಪಾಲಕನ (ಅಲ್ಲಾಹನ) ಕಡೆಯ ಸನ್ಮಾರ್ಗದಲ್ಲಿದ್ದಾರೆ. ಅವರೇ ಯಶಸ್ವಿಯಾದವರು.",""
13,2,6,"ನಿಶ್ಚಯವಾಗಿಯೂ ಸತ್ಯನಿಷೇಧಿಗಳು ಯಾರೋ—ಅವರಿಗೆ ನೀವು ಎಚ್ಚರಿಕೆ ನೀಡಿದರೂ, ನೀಡದಿದ್ದರೂ ಅವರಿಗೆ ಅದು ಸಮಾನವಾಗಿದೆ; ಅವರು ವಿಶ್ವಾಸವಿಡುವುದಿಲ್ಲ.",""
14,2,7,"ಅಲ್ಲಾಹು ಅವರ ಹೃದಯಗಳಿಗೆ ಮತ್ತು ಅವರ ಶ್ರವಣಗಳಿಗೆ ಮೊಹರು ಹಾಕಿದ್ದಾನೆ. ಅವರ ದೃಷ್ಟಿಗಳ ಮೇಲೆ ಪರದೆಯಿದೆ.[1] ಅವರಿಗೆ ಘೋರ ಶಿಕ್ಷೆಯಿದೆ.","[1] ಅವರು ನಿರಂತರ ಸತ್ಯನಿಷೇಧ ಮತ್ತು ದುಷ್ಕರ್ಮಗಳಲ್ಲಿ ಮಗ್ನರಾಗುತ್ತಿದ್ದುದರಿಂದ ಅವರ ಹೃದಯಗಳು ಕಠೋರವಾದವು ಮತ್ತು ಸತ್ಯವನ್ನು ಸ್ವೀಕರಿಸುವ ಮನಸ್ಥಿತಿಯೇ ಅವರಿಗೆ ಇಲ್ಲವಾಯಿತು."
15,2,8,"“ನಾವು ಅಲ್ಲಾಹನಲ್ಲಿ ಮತ್ತು ಅಂತ್ಯದಿನದಲ್ಲಿ ವಿಶ್ವಾಸವಿಟ್ಟಿದ್ದೇವೆ” ಎಂದು ಹೇಳುವ ಕೆಲವು ಜನರಿದ್ದಾರೆ. ಆದರೆ ವಾಸ್ತವವಾಗಿ ಅವರು ಸತ್ಯವಿಶ್ವಾಸಿಗಳಲ್ಲ.",""
16,2,9,"ಅವರು (ತಮ್ಮ ಡಾಂಭಿಕತೆಯ ಮೂಲಕ) ಅಲ್ಲಾಹನನ್ನು ಮತ್ತು ಸತ್ಯವಿಶ್ವಾಸಿಗಳನ್ನು ಮೋಸಗೊಳಿಸಬಹುದೆಂದು (ಭಾವಿಸುತ್ತಾರೆ). ಆದರೆ, ವಾಸ್ತವವಾಗಿ ಅವರು ಅವರನ್ನೇ ಮೋಸಗೊಳಿಸುತ್ತಿದ್ದಾರೆ. ಆದರೆ, ಅವರು ಅದನ್ನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳುವುದಿಲ್ಲ.",""
17,2,10,"ಅವರ ಹೃದಯಗಳಲ್ಲಿ ರೋಗವಿದೆ. ಅಲ್ಲಾಹು ಅವರಿಗೆ ಆ ರೋಗವನ್ನು ಇನ್ನಷ್ಟು ಉಲ್ಬಣಗೊಳಿಸಿದ್ದಾನೆ.[1] ಅವರು (ನಿರಂತರ) ಸುಳ್ಳು ಹೇಳುವ ಕಾರಣ ಅವರಿಗೆ ಯಾತನಾಮಯ ಶಿಕ್ಷೆಯೂ ಇದೆ.","[1] ಕಪಟವಿಶ್ವಾಸಿಗಳ ಹೃದಯಗಳಲ್ಲಿ ಕಪಟತನ ಮತ್ತು ಸತ್ಯನಿಷೇಧದ ರೋಗವಿದೆ. ಅವರು ಅದನ್ನು ಗುಣಪಡಿಸುವ ಗೋಜಿಗೆ ಹೋಗದಿದ್ದರೆ ಅದು ಇನ್ನಷ್ಟು ಉಲ್ಬಣವಾಗುತ್ತದೆ."
18,2,11,"ನೀವು ಭೂಮಿಯಲ್ಲಿ ಕಿಡಿಗೇಡಿತನ ಮಾಡಬೇಡಿ ಎಂದು ಅವರೊಡನೆ ಹೇಳಲಾದರೆ, ಅವರು ಹೇಳುತ್ತಾರೆ: “ನಾವು ಕೇವಲ ಸುಧಾರಣೆ ಮಾಡುವವರು.”",""
19,2,12,"ತಿಳಿಯಿರಿ! ಸತ್ಯವಾಗಿಯೂ ಅವರೇ ಕಿಡಿಗೇಡಿತನ ಮಾಡುವವರು. ಆದರೆ ಅವರು ಅರ್ಥಮಾಡಿಕೊಳ್ಳುವುದಿಲ್ಲ.",""
20,2,13,"“ಸಹಾಬಿಗಳು (ಪ್ರವಾದಿಯ ಸಂಗಡಿಗರು) ವಿಶ್ವಾಸವಿಟ್ಟಂತೆ ನೀವೂ ವಿಶ್ವಾಸವಿಡಿ” ಎಂದು ಅವರೊಡನೆ ಹೇಳಲಾದರೆ, ಅವರು ಕೇಳುತ್ತಾರೆ: “ಆ ಅವಿವೇಕಿಗಳು ವಿಶ್ವಾಸವಿಟ್ಟಂತೆ ನಾವು ವಿಶ್ವಾಸವಿಡಬೇಕೇ?” ತಿಳಿಯಿರಿ! ನಿಶ್ಚಯವಾಗಿಯೂ ಅವರೇ ಅವಿವೇಕಿಗಳು. ಆದರೆ ಅವರು ಅದನ್ನು ತಿಳಿಯುವುದಿಲ್ಲ.",""
21,2,14,"ಸತ್ಯವಿಶ್ವಾಸಿಗಳನ್ನು ಭೇಟಿಯಾದಾಗ ಅವರು ಹೇಳುತ್ತಾರೆ: “ನಾವು ವಿಶ್ವಾಸವಿಟ್ಟಿದ್ದೇವೆ.” ಆದರೆ, ಅವರು ತಮ್ಮ ಶೈತಾನರ (ಮುಖಂಡರ) ಬಳಿ ಒಂಟಿಯಾಗಿರುವಾಗ ಹೇಳುತ್ತಾರೆ: “ನಿಜವಾಗಿಯೂ ನಾವು ನಿಮ್ಮ ಜೊತೆಯಲ್ಲೇ ಇದ್ದೇವೆ. ನಾವು ಕೇವಲ ತಮಾಷೆ ಮಾಡುತ್ತಿದ್ದೆವು.”",""
22,2,15,"ಅಲ್ಲಾಹು ಕೂಡ ಅವರನ್ನು ತಮಾಷೆ ಮಾಡುತ್ತಾನೆ ಮತ್ತು ಅವರ ಅತಿರೇಕಗಳಲ್ಲಿ ಅಂಧವಾಗಿ ವಿಹರಿಸುವಂತೆ ಅವರನ್ನು ಬಿಟ್ಟುಬಿಡುತ್ತಾನೆ.[1]","[1] ಇದರ ಅರ್ಥವೇನೆಂದರೆ, ಅವರು ಸತ್ಯವಿಶ್ವಾಸಿಗಳನ್ನು ಯಾವ ರೀತಿಯಲ್ಲಿ ತಮಾಷೆ ಮಾಡುತ್ತಾ ಅವಹೇಳನ ಮಾಡುತ್ತಾರೋ ಅದೇ ರೀತಿ ಅಲ್ಲಾಹು ಕೂಡ ಅವರನ್ನು ಅವಹೇಳನ ಮಾಡುತ್ತಾನೆ. ಅಂದರೆ ಅವರು ತಿರಸ್ಕಾರ ಮತ್ತು ನಿಂದನೆಗೆ ಒಳಗಾಗುವಂತೆ ಮಾಡುತ್ತಾನೆ. ವಾಸ್ತವವಾಗಿ, ಇದು ಅಲ್ಲಾಹು ಅವರನ್ನು ಅವಹೇಳನ ಮಾಡುವುದಲ್ಲ; ಬದಲಿಗೆ ಅವರು ಮಾಡುವ ತಮಾಷೆ ಮತ್ತು ಅವಹೇಳನಕ್ಕೆ ಶಿಕ್ಷೆ ನೀಡುವುದಾಗಿದೆ."
23,2,16,"ಅವರೇ ಸನ್ಮಾರ್ಗದ ಬದಲಿಗೆ ದುರ್ಮಾರ್ಗವನ್ನು ಖರೀದಿಸಿದವರು. ಆದ್ದರಿಂದ, ಅವರ ವ್ಯಾಪಾರವು ಲಾಭಕರವಾಗಲಿಲ್ಲ; ಅವರು ಸನ್ಮಾರ್ಗಿಗಳಾಗಲೂ ಇಲ್ಲ.",""
24,2,17,"ಅವರ ಉದಾಹರಣೆಯು ಬೆಂಕಿಯುರಿಸಿದ ಒಬ್ಬ ವ್ಯಕ್ತಿಯಂತೆ. ಅದು ಅವನ ಪರಿಸರವನ್ನು ಬೆಳಗಿದಾಗ, ಅಲ್ಲಾಹು ಅವರ ಬೆಳಕನ್ನು ನಿವಾರಿಸಿ ಏನೂ ಕಾಣದಂತಹ ಅಂಧಕಾರದಲ್ಲಿ ಅವರನ್ನು ಬಿಟ್ಟುಬಿಟ್ಟನು.",""
25,2,18,"ಅವರು ಕಿವುಡರು, ಮೂಕರು ಮತ್ತು ಕುರುಡರು. ಆದ್ದರಿಂದ ಅವರು (ಸತ್ಯಮಾರ್ಗಕ್ಕೆ) ಮರಳಿ ಬರುವುದಿಲ್ಲ.",""
26,2,19,"ಅಥವಾ (ಅವರ ಉದಾಹರಣೆಯು) ಆಕಾಶದಿಂದ ಸುರಿಯುವ ಜಡಿಮಳೆಯಂತೆ; ಅದರಲ್ಲಿ ಅಂಧಕಾರಗಳು, ಸಿಡಿಲು ಮತ್ತು ಮಿಂಚುಗಳಿವೆ. ಸಿಡಿಲಿನ ಆರ್ಭಟದಿಂದ ಸಾವಿಗೆ ಹೆದರಿ ಅವರು ತಮ್ಮ ಬೆರಳುಗಳನ್ನು ಕಿವಿಗಳಲ್ಲಿಡುತ್ತಾರೆ. ಅಲ್ಲಾಹು ಸತ್ಯನಿಷೇಧಿಗಳನ್ನು ಸುತ್ತುವರಿದಿದ್ದಾನೆ.",""
27,2,20,"ಮಿಂಚು ಇನ್ನೇನು ಅವರ ದೃಷ್ಟಿಗಳನ್ನು ಕಸಿಯುವುದರಲ್ಲಿದೆ. ಅದು ಅವರಿಗೆ ಬೆಳಕು ನೀಡಿದಾಗಲೆಲ್ಲಾ ಅವರು ಅದರಲ್ಲಿ ನಡೆಯುತ್ತಾರೆ. ಕತ್ತಲೆ ಆವರಿಸಿದಾಗ ಅವರು ನಿಂತುಬಿಡುತ್ತಾರೆ. ಅಲ್ಲಾಹು ಇಚ್ಛಿಸಿದರೆ ಅವರ ಶ್ರವಣ ಮತ್ತು ದೃಷ್ಟಿಯನ್ನು ತೆಗೆದುಬಿಡುತ್ತಿದ್ದನು. ನಿಶ್ಚಯವಾಗಿಯೂ ಅಲ್ಲಾಹು ಎಲ್ಲಾ ವಿಷಯಗಳಲ್ಲೂ ಸಾಮರ್ಥ್ಯವುಳ್ಳವನು.",""
28,2,21,"ಓ ಮನುಷ್ಯರೇ! ನಿಮ್ಮನ್ನು ಮತ್ತು ನಿಮ್ಮ ಪೂರ್ವಜರನ್ನು ಸೃಷ್ಟಿಸಿದ ನಿಮ್ಮ ಪರಿಪಾಲಕನನ್ನು (ಅಲ್ಲಾಹನನ್ನು) ಆರಾಧಿಸಿರಿ. ನೀವು ದೇವಭಯವುಳ್ಳವರಾಗುವುದಕ್ಕಾಗಿ.",""
29,2,22,"(ಅವನು ಯಾರೆಂದರೆ) ನಿಮಗೋಸ್ಕರ ಭೂಮಿಯನ್ನು ಹಾಸನ್ನಾಗಿ ಮತ್ತು ಆಕಾಶವನ್ನು ಛಾವಣಿಯನ್ನಾಗಿ ಮಾಡಿಕೊಟ್ಟವನು. ಆಕಾಶದಿಂದ ಮಳೆಯನ್ನು ಸುರಿಸಿ ಅದರಿಂದ ನಿಮ್ಮ ಆಹಾರಕ್ಕಾಗಿ ಹಣ್ಣು-ಹಂಪಲುಗಳನ್ನು ಉತ್ಪಾದಿಸಿಕೊಟ್ಟವನು. ಆದ್ದರಿಂದ, ಇವೆಲ್ಲವನ್ನೂ ತಿಳಿದೂ ಸಹ ನೀವು ಅಲ್ಲಾಹನಿಗೆ ಸರಿಸಾಟಿಗಳನ್ನು ನಿಶ್ಚಯಿಸಬೇಡಿ.",""
30,2,23,"ನಾವು ನಮ್ಮ ದಾಸನಿಗೆ ಅವತೀರ್ಣಗೊಳಿಸಿದ (ಕುರ್‌ಆನ್) ಬಗ್ಗೆ ನಿಮಗೇನಾದರೂ ಸಂದೇಹವಿದ್ದರೆ, ಅದರಂತಿರುವ ಒಂದು ಸೂರವನ್ನು (ಅಧ್ಯಾಯವನ್ನು) ರಚಿಸಿ ತನ್ನಿರಿ; ಅಲ್ಲಾಹನ ಹೊರತು ನಿಮ್ಮ ಎಲ್ಲಾ ಸಹಾಯಕರನ್ನು ಕರೆಯಿರಿ; ನೀವು ಸತ್ಯವಂತರಾಗಿದ್ದರೆ.",""
31,2,24,"ನಿಮಗೆ ಅದನ್ನು ಮಾಡಲು ಸಾಧ್ಯವಾಗದಿದ್ದರೆ—ಅದನ್ನು ಮಾಡಲು ನಿಮಗೆ ಎಂದಿಗೂ ಸಾಧ್ಯವಾಗುವುದಿಲ್ಲ. ಆದ್ದರಿಂದ ನೀವು ಆ ನರಕವನ್ನು ಭಯಪಡಿರಿ; ಅದರ ಇಂಧನವು ಮನುಷ್ಯರು ಮತ್ತು ಕಲ್ಲುಗಳಾಗಿದ್ದಾರೆ. ಅದನ್ನು ಸತ್ಯನಿಷೇಧಿಗಳಿಗಾಗಿ ಸಿದ್ಧಗೊಳಿಸಲಾಗಿದೆ.",""
32,2,25,"ಸತ್ಯವಿಶ್ವಾಸಿಗಳು ಹಾಗೂ ಸತ್ಕರ್ಮವೆಸಗಿದವರಿಗೆ ತಳಭಾಗದಿಂದ ನದಿಗಳು ಹರಿಯುವ ಸ್ವರ್ಗೋದ್ಯಾನಗಳಿವೆಯೆಂಬ ಸುವಾರ್ತೆಯನ್ನು ತಿಳಿಸಿರಿ. ಅವರಿಗೆ ಅದರ ಒಂದೊಂದು ಹಣ್ಣನ್ನು ಆಹಾರವಾಗಿ ನೀಡಲಾಗುವಾಗಲೆಲ್ಲಾ ಅವರು ಹೇಳುವರು: “ಇದು ನಮಗೆ ಮುಂಚೆ ನೀಡಲಾದದ್ದೇ ಅಲ್ಲವೇ!” ವಾಸ್ತವವಾಗಿ, ಅವರಿಗೆ ಅದನ್ನು ಹೋಲಿಕೆಯಿರುವ ರೂಪದಲ್ಲಿ ನೀಡಲಾಗಿದೆ.[1] ಅವರಿಗೆ ಅಲ್ಲಿ ಪರಿಶುದ್ಧ ಸಂಗಾತಿಗಳಿದ್ದಾರೆ; ಅವರು ಅಲ್ಲಿ ಶಾಶ್ವತವಾಗಿ ವಾಸಿಸುವರು.","[1] ಹೋಲಿಕೆಯಿರುವ ರೂಪದಲ್ಲಿ ಎಂದರೆ ಒಂದೋ ಸ್ವರ್ಗದಲ್ಲಿರುವ ಹಣ್ಣುಗಳು ಪರಸ್ಪರ ಒಂದನ್ನೊಂದು ಹೋಲುತ್ತವೆ; ಅಥವಾ ಅವು ಇಹಲೋಕದ ಹಣ್ಣುಗಳ ಹೋಲಿಕೆಯನ್ನು ಹೊಂದಿರುತ್ತವೆ. ಹೋಲಿಕೆಯಿರುವುದು ರೂಪ, ಆಕಾರ, ಹೆಸರು ಅಥವಾ ಬಣ್ಣಗಳಲ್ಲಿ ಮಾತ್ರವೇ ಹೊರತು ಅವುಗಳ ರುಚಿ ಮತ್ತು ಗುಣಮಟ್ಟದಲ್ಲಲ್ಲ."
